  DATE    T-ini  T-end  %SUN   %CLOU  %GOOD  %MOD   %BAD   OBS
20020108  10.11  14.14  92.69   7.31  42.15   7.98  42.56   1
20020109   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20020110   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20020111   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20020112   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20020113  10.94  17.11  99.14   0.86  99.04   0.04   0.07   1
20020114  15.46  17.12  93.14   6.86   0.00   0.00  93.14   1
20020115  10.62  17.11  88.89  11.11   0.00   8.69  80.20   1
20020116  10.40  21.21  59.24  40.76  17.04  25.21  16.99   1
20020117  10.29  17.14  94.26   5.74  62.64   0.14  31.48   1
20020118  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20020119  10.52  17.31  96.57   3.43  43.42  39.01  14.13   1
20020120  11.69  12.02  19.76  80.24   0.00   0.00  19.76   1
20020121  10.46  17.33  93.29   6.71  66.41  18.55   8.33   1
20020122  10.36  14.38  80.39  19.61   0.00   0.00  80.39   1
20020123  10.00  15.34  26.69  73.31   0.01  13.80  12.88   1
20020124  11.26  17.51  99.48   0.52  41.82  41.29  16.37   1
20020125  11.47  17.51  99.85   0.15  75.82  19.59   4.44   1
20020126  11.47  17.66  99.55   0.45  43.41  52.49   3.65   1
20020127  10.86  17.94  99.64   0.36  72.46  21.35   5.84   1
20020128  10.79  20.89  91.54   8.46   0.00   0.00  91.54   1
20020129  11.16  15.49  99.69   0.31  70.14  29.38   0.17   1
20020130  12.34  17.53  98.83   1.17  57.66  33.34   7.83   1
20020131  13.16  20.76  97.50   2.50  73.88  16.55   7.07   1
20020201  11.69  20.60  96.49   3.51   0.00   0.00  96.49   1
20020202  11.79  21.29  98.36   1.64   0.00  35.19  63.17   1
20020203  12.02  20.46  98.72   1.28   0.04  27.71  70.98   1
20020204  12.22  20.81  89.21  10.79   0.00   0.00  89.21   1
20020205  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20020206  10.53  19.39  89.60  10.40   0.02   0.00  89.58   1
20020207  10.67  19.06  91.21   8.79   0.00  59.87  31.33   1
20020208  10.75  19.58  93.66   6.34   9.09   0.64  83.93   1
20020209  10.60  19.90  86.08  13.92   6.13  24.79  55.16   1
20020210  10.62  18.46  95.56   4.44  76.37   7.55  11.64   1
20020211  10.66  18.99  93.21   6.79  44.82  30.55  17.84   1
20020212  10.66  18.69  90.94   9.06   1.29  44.20  45.44   1
20020213  12.00  19.37  98.53   1.47  56.22  29.27  13.04   1
20020214  12.38  20.47  99.86   0.14  66.35  31.83   1.67   1
20020215  15.57  20.00  32.52  67.48  14.61   2.21  15.70   1
20020216  13.79  18.85  93.90   6.10  12.45   1.36  80.10   1
20020217  14.25  19.70  95.76   4.24  82.64   9.99   3.13   1
20020218  11.00  18.82  88.50  11.50  62.17  19.29   7.05   1
20020219  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20020220  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20020221  11.64  21.58  98.75   1.25  78.78  18.54   1.43   1
20020222  11.58  21.38  99.84   0.16  15.21  57.92  26.71   1
20020223  11.62  21.03  96.93   3.07  26.12  27.84  42.96   1
20020224  12.02  21.43  93.58   6.42  26.39  27.75  39.45   1
20020225  11.86  20.48  99.67   0.33  80.62  16.34   2.71   1
20020226  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20020227  11.44  19.85  97.67   2.33  53.91  27.57  16.19   1
20020228  11.53  18.96  90.71   9.29   1.43  14.26  75.02   1
20020301  11.57  19.90  97.94   2.06   0.41  29.28  68.24   1
20020302  11.89  16.12  99.28   0.72  55.79  20.46  23.03   1
20020303  12.00  20.85  99.76   0.24  56.19  32.97  10.60   1
20020304  12.94  19.92  99.88   0.12  85.08  14.81   0.00   1
20020305  11.72  15.96  99.73   0.27  21.76  36.71  41.25   1
20020306   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20020307   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20020308   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20020309  12.63  21.55  99.95   0.05  79.37  16.56   4.02   1
20020310  11.93  21.55  99.84   0.16  56.48  23.68  19.68   1
20020311  11.55  21.54  96.28   3.72   3.27  57.22  35.79   1
20020312  10.99  21.55  94.89   5.11  47.23  23.85  23.81   1
20020313  11.01  17.57  83.78  16.22   0.00   4.21  79.57   1
20020314  11.06  17.18  85.50  14.50  63.93   5.89  15.67   1
20020315  11.51  21.10  99.69   0.31  28.56  16.11  55.02   1
20020316  11.09  20.83  96.98   3.02  28.99  20.81  47.17   1
20020317  11.05  18.37  94.17   5.83  81.62  12.55   0.00   1
20020318  11.06  20.84  93.30   6.70  73.55  15.32   4.44   1
20020319  11.10  21.26  95.72   4.28  85.47  10.26   0.00   1
20020320  11.32  21.26  98.46   1.54  70.54  22.69   5.23   1
20020321  11.36  21.15  99.65   0.35  80.38  17.74   1.53   1
20020322  11.24  21.04  98.16   1.84  79.38  17.32   1.46   1
20020323  11.67  19.66  99.86   0.14  41.34  52.11   6.40   1
20020324  11.46  18.13  86.83  13.17  25.39   6.34  55.10   1
20020325  11.75  20.80  99.42   0.58  86.91  11.15   1.35   1
20020326  11.32  20.99  98.91   1.09  69.77  28.15   0.99   1
20020327  11.64  21.22  99.74   0.26  57.89  34.47   7.38   1
20020328  11.40  18.03  99.14   0.86  74.86  20.98   3.30   1
20020329  11.38  15.13  97.91   2.09  60.25  34.97   2.69   1
20020330  11.50  21.12  99.62   0.38  98.78   0.83   0.01   1
20020331  11.65  20.94  81.08  18.92  61.20  16.25   3.62   1
20020401  11.22  20.98  97.00   3.00  72.93  23.81   0.26   1
20020402  11.55  15.04  89.96  10.04  84.10   5.74   0.12   1
20020403   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20020404  13.01  21.19  99.66   0.34  90.35   1.55   7.75   1
20020405  12.42  20.85  98.71   1.29  83.39  14.02   1.30   1
20020406  11.95  18.56  99.63   0.37  28.63  35.96  35.05   1
20020407  11.95  20.74  99.14   0.86  18.64  42.91  37.59   1
20020408  12.11  20.63  99.43   0.57  62.48  34.43   2.52   1
20020409  11.95  21.16  96.26   3.74  83.48   8.54   4.24   1
20020410  10.19  10.19   0.00 100.00   0.00   0.00   0.00   1
20020411  11.39  14.52  91.10   8.90  91.10   0.00   0.00   1
20020412  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20020413  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20020414  11.35  18.25  97.55   2.45  84.04  13.45   0.06   1
20020415  11.37  18.56  82.16  17.84  48.91  16.40  16.84   1
20020416  11.59  15.06  89.58  10.42  84.53   1.08   3.97   1
20020417  12.33  18.69  99.32   0.68  99.27   0.01   0.04   1
20020418   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20020419  13.01  19.62  98.91   1.09  94.44   4.28   0.19   1
20020420  12.53  13.85  99.24   0.76  99.24   0.00   0.00   1
20020421  12.94  18.49  66.25  33.75  22.69  15.01  28.56   1
20020422  13.03  20.17  97.55   2.45  69.24  25.35   2.95   1
20020423  14.25  20.63  99.53   0.47  98.31   1.19   0.03   1
20020424  11.76  14.52  80.44  19.56   7.22   0.72  72.49   1
20020425  11.52  20.90  96.67   3.33  68.43   3.77  24.46   1
20020426  11.59  20.14  96.01   3.99  18.38  62.79  14.84   1
20020427  12.21  20.20  99.74   0.26  81.37  17.65   0.72   1
20020428  11.58  20.86  41.89  58.11  23.32   0.99  17.58   1
20020429  11.69  19.19  92.82   7.18  55.77  25.82  11.23   1
20020430  11.65  21.42  96.67   3.33  90.37   6.30   0.00   1
20020501  12.18  20.52  99.79   0.21  84.94  10.43   4.41   1
20020502  12.30  20.88  99.80   0.20  81.67   9.62   8.50   1
20020503  12.15  20.79  96.75   3.25  85.13   7.11   4.51   1
20020504  12.28  17.61  11.05  88.95   7.33   0.80   2.92   1
20020505  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20020506  13.15  21.53  81.66  18.34  76.79   0.16   4.70   1
20020507  13.01  20.94  99.92   0.08  91.59   8.31   0.02   1
20020508  12.83  20.23  98.16   1.84  66.52   7.22  24.43   1
20020509  13.04  20.59  87.73  12.27  47.49   6.23  34.01   1
20020510  11.82  20.13  96.93   3.07  90.63   5.77   0.52   1
20020511  11.94  20.71  94.84   5.16  63.90  12.93  18.01   1
20020512  15.39  20.66  25.48  74.52   0.00   0.00  25.48   1
20020513  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20020514  13.41  15.68  77.81  22.19  36.95   4.15  36.71   1
20020515  12.58  19.32  88.75  11.25  42.83   8.22  37.69   1
20020516  16.24  18.31  95.63   4.37  67.95   6.75  20.93   1
20020517  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20020518  12.61  18.88  99.45   0.55  87.32   3.76   8.37   1
20020519  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20020520  12.63  20.06  99.85   0.15  99.80   0.00   0.04   1
20020521  13.51  19.82  72.72  27.28  30.89   6.38  35.45   1
20020522  12.27  19.35  95.68   4.32  10.80   0.56  84.32   1
20020523  12.31  19.30  99.50   0.50  80.76   1.19  17.56   1
20020524  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20020525  12.53  14.70  24.18  75.82   0.10   0.65  23.42   1
20020526  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20020527  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20020528  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20020529  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20020530  12.19  20.85  98.22   1.78  98.18   0.00   0.04   1
20020531  12.37  14.44  68.76  31.24  10.34  24.53  33.88   1
20020601  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20020602  13.97  18.28  80.56  19.44  37.09   7.06  36.40   1
20020603  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20020604  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20020605   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20020606   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20020607   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20020608  13.59  20.45  96.04   3.96   2.50  74.39  19.15   1
20020609  13.37  18.78  98.10   1.90  29.21  52.24  16.65   1
20020610  12.35  18.75  95.85   4.15  20.61  17.98  57.26   1
20020611  12.27  20.20  92.56   7.44  59.39  20.41  12.76   1
20020612  13.88  19.84  99.49   0.51   6.89  77.84  14.76   1
20020613  12.60  20.47  99.54   0.46  99.20   0.30   0.04   1
20020614  12.74  16.63  99.41   0.59  97.62   1.27   0.52   1
20020615  12.16  20.39  81.38  18.62  23.85  10.68  46.85   1
20020616  12.22  19.98  38.34  61.66   6.49   4.28  27.56   1
20020617  14.89  20.39  95.74   4.26  94.86   0.77   0.11   1
20020618  12.40  19.51  63.60  36.40  42.01   0.86  20.72   1
20020619  12.18  20.41  95.08   4.92  87.96   1.31   5.81   1
20020620  12.53  18.84  96.60   3.40   0.00   5.60  91.00   1
20020621  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20020622  12.19  19.52  95.37   4.63  66.03  19.10  10.25   1
20020623  12.96  18.73  83.80  16.20  21.55  13.16  49.09   1
20020624  12.20  20.43  96.66   3.34  78.11  18.53   0.02   1
20020625  12.88  20.43  80.94  19.06  29.00   3.10  48.84   1
20020626  13.60  17.29  44.36  55.63  18.98   4.76  20.63   1
20020627  12.71  20.04  99.66   0.34  74.64   2.46  22.55   1
20020628  15.04  19.26  98.10   1.90  34.26  13.37  50.47   1
20020629  12.79  18.27  98.84   1.16   0.00   0.00  98.84   1
20020630  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20020701  13.21  18.23  65.76  34.24   0.12  17.22  48.42   1
20020702  13.75  15.11  90.34   9.66  58.58   0.61  31.14   1
20020703  12.42  20.53  96.21   3.79  58.20   6.91  31.10   1
20020704  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20020705  15.42  20.54  99.19   0.81  53.81  45.23   0.15   1
20020706  12.29  20.54  96.81   3.19  96.67   0.10   0.04   1
20020707  12.41  20.55  99.31   0.69  99.17   0.03   0.11   1
20020708  12.45  20.55  99.60   0.40  51.28  24.34  23.98   1
20020709  12.56  16.98  99.24   0.76  83.20   8.21   7.83   1
20020710  12.20  19.23  82.74  17.26   0.00   0.00  82.74   1
20020711  14.13  19.13  96.99   3.01   0.00   0.00  96.99   1
20020712  12.19  19.23  95.93   4.07  95.91   0.00   0.02   1
20020713  12.16  20.71  96.07   3.93  81.34   8.21   6.52   1
20020714  12.18  20.60  97.16   2.84  90.34   6.46   0.35   1
20020715  12.17  19.65  97.07   2.93  96.76   0.29   0.02   1
20020716  12.09  15.01   9.14  90.86   0.00   0.00   9.14   1
20020717  13.51  17.33  86.67  13.33   2.42  13.27  70.98   1
20020718  13.47  16.91  22.99  77.01   0.86   0.86  21.28   1
20020719  14.56  17.10  92.86   7.14   0.00   0.00  92.86   1
20020720  12.67  17.58  97.72   2.28  93.95   0.67   3.11   1
20020721  12.26  20.52  97.82   2.18  72.01  17.91   7.91   1
20020722  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20020723  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20020724  14.69  20.99  99.69   0.31  97.85   0.00   1.84   1
20020725  13.64  20.99  99.61   0.39  99.55   0.00   0.06   1
20020726  13.10  21.00  98.66   1.34  48.41  47.66   2.59   1
20020727  12.92  21.04  99.57   0.43  78.85   3.77  16.95   1
20020728  13.16  21.04  90.87   9.13   0.00   0.00  90.87   1
20020729  12.91  16.11  98.21   1.79   8.43  28.73  61.06   1
20020730  12.42  21.04  98.77   1.23  27.29   3.19  68.29   1
20020731  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20020801  12.24  21.08  91.31   8.69  50.08  18.16  23.08   1
20020802  12.36  18.35  91.49   8.51  17.66   8.90  64.93   1
20020803  12.87  18.71  60.87  39.13  24.66   1.80  34.40   1
20020804  12.49  18.11  88.26  11.74  40.31  10.32  37.63   1
20020805  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20020806  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20020807  12.19  14.47  58.28  41.72   0.35   0.74  57.18   1
20020808  12.15  21.12  98.41   1.59  74.51  22.91   0.99   1
20020809  12.36  20.99  93.43   6.57  85.26   3.12   5.05   1
20020810  12.17  19.00  99.07   0.93  34.54  11.96  52.57   1
20020811  12.02  20.99  99.64   0.36  99.56   0.03   0.05   1
20020812  11.96  19.60  93.94   6.06  77.84   5.00  11.09   1
20020813  12.00  19.47  97.44   2.56  84.76   2.68  10.00   1
20020814  13.04  20.13  99.59   0.41  69.60  13.73  16.26   1
20020815  13.04  18.55  25.83  74.17  16.53   1.61   7.69   1
20020816  12.94  21.31  76.54  23.46  60.05   3.46  13.02   1
20020817  12.94  19.62  99.72   0.28  59.34  18.68  21.70   1
20020818  12.60  17.30  44.82  55.18  22.30   3.12  19.39   1
20020819  12.40  19.27  99.39   0.61  60.77  19.30  19.33   1
20020820  12.61  15.98  99.75   0.25  99.70   0.00   0.05   1
20020821   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20020822   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20020823   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20020824   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20020825  12.37  18.30  99.91   0.09  99.78   0.01   0.11   1
20020826  12.11  18.73  99.76   0.24  36.03  57.94   5.79   1
20020827  11.99  15.52  88.81  11.19  23.21  57.64   7.95   1
20020828  11.68  15.82  40.60  59.40   0.00  24.56  16.05   1
20020829  11.67  21.13  60.34  39.66  27.37   7.67  25.29   1
20020830  11.61  17.53  65.13  34.87  29.49   4.88  30.76   1
20020831  11.66  17.53  64.68  35.32  36.80  14.53  13.34   1
20020901  11.27  21.07  81.98  18.02  54.43   1.06  26.49   1
20020902  11.32  18.89  89.26  10.74  75.37   0.86  13.02   1
20020903  11.88  13.30  99.34   0.66   0.00   0.04  99.30   1
20020904  11.43  12.47   0.00 100.00   0.00   0.00   0.00   1
20020905  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20020906  11.16  18.00  85.46  14.54  75.67   0.38   9.41   1
20020907  11.18  13.63  53.03  46.97   0.00   0.00  53.03   1
20020908  11.24  14.02  38.96  61.04   0.00   0.44  38.52   1
20020909  11.07  16.38  76.95  23.05   0.00   0.00  76.95   1
20020910  11.09  13.21  44.55  55.45   0.00   0.00  44.55   1
20020911  12.65  19.48  98.90   1.10  81.55  12.88   4.47   1
20020912  11.63  20.50  99.83   0.17  89.23   2.64   7.96   1
20020913  11.42  19.16  93.94   6.06  61.56  17.64  14.73   1
20020914  11.78  14.32  50.30  49.70   0.00   0.00  50.30   1
20020915  15.94  17.76  32.21  67.79   4.67   1.08  26.45   1
20020916  12.62  17.44  99.98   0.02  69.50  19.64  10.84   1
20020917  12.54  17.48  90.63   9.37   6.89   6.10  77.63   1
20020918  12.53  21.03  41.01  58.99  13.22  11.12  16.66   1
20020919  11.42  15.65  99.02   0.98   0.12   0.03  98.87   1
20020920  11.34  18.12  99.82   0.18   0.00   0.00  99.82   1
20020921  11.75  21.02  89.41  10.59  13.20   0.91  75.30   1
20020922  11.70  15.29  64.27  35.73  28.48   2.07  33.73   1
20020923  11.28  21.01  99.80   0.20   0.00   0.00  99.80   1
20020924  11.33  21.00  96.01   3.99   0.00   0.00  96.01   1
20020925  11.20  21.00  99.86   0.14  97.96   1.70   0.20   1
20020926  11.28  20.99  99.68   0.32  83.11   4.65  11.91   1
20020927  11.50  21.23  99.08   0.92  45.13  40.67  13.28   1
20020928  11.31  20.26  86.65  13.35  44.36  22.15  20.14   1
20020929  11.52  21.22  92.24   7.76  33.98  10.56  47.70   1
20020930  11.22  21.22  99.91   0.09  90.02   6.08   3.80   1
20021001  10.92  19.48  88.72  11.28  51.37   4.55  32.80   1
20021002  10.89  17.46  69.19  30.81  56.74   9.10   3.35   1
20021003  10.96  14.80  94.82   5.18   0.00   0.00  94.82   1
20021004  13.27  17.12  90.20   9.80   4.98   2.97  82.25   1
20021005  10.98  18.01  97.70   2.30  92.69   4.30   0.70   1
20021006  10.60  12.64  86.42  13.58  39.00  33.14  14.28   1
20021007  10.58  13.86  94.19   5.81  69.85   2.71  21.63   1
20021008  10.48  13.30  93.35   6.65   0.00   0.00  93.35   1
20021009   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20021010   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20021011   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20021012  12.76  20.98  96.73   3.27  42.87  22.54  31.32   1
20021013  11.92  17.67  63.39  36.61   7.07   5.59  50.73   1
20021014  11.99  14.66  99.24   0.76  31.16  30.54  37.54   1
20021015  12.08  21.15  98.25   1.75  77.60  10.94   9.71   1
20021016  18.71  21.25  92.06   7.94   1.81   2.59  87.66   1
20021017  11.97  20.99  99.82   0.18  82.88  14.18   2.76   1
20021018  12.06  18.43  65.20  34.80  10.98   3.03  51.19   1
20021019  11.42  15.84  99.32   0.68  11.78  40.46  47.08   1
20021020  15.65  21.35  94.34   5.66   4.28  30.29  59.77   1
20021021  11.45  20.66  86.02  13.98  38.23   6.44  41.35   1
20021022  11.58  14.65  87.83  12.17   0.00   0.24  87.59   1
20021023   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20021024   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20021025   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
20021026  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20021027  11.33  19.17  56.79  43.21  23.47   1.50  31.82   1
20021028  11.09  18.69  85.27  14.73  40.28   8.76  36.24   1
20021029  10.00  21.00   0.00 100.00   0.00   0.00   0.00   1
20021030  10.49  21.23  99.11   0.89  97.80   0.49   0.81   1
20021031  10.39  18.95  98.84   1.16   0.00   0.02  98.82   1
20021101  11.02  17.34  86.37  13.63   0.00   0.00  86.37   1
20021102  10.81  12.98  97.43   2.57   3.96   0.55  92.92   1
20021103  11.22  15.72  94.13   5.87   0.04   0.00  94.10   1
20021104  10.17  20.04  96.34   3.66   0.00   0.00  96.34   1
20021105  10.04  13.57  87.94  12.06   0.00   0.00  87.94   1
20021106  10.00  15.65  89.48  10.52   0.03   0.03  89.42   1
20021107  10.00  12.66  71.08  28.92   0.00   0.00  71.08   1
20021108   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0
